year,stage,date,puzzle_pieces,time_limit,puzzle_image_url,rank,name,country,origin,time,time_seconds,pieces_completed,gap,cumulative_gap,qualified
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,151,Josefa Fonseca,Portugal,Porto,01:03:14,3794,,+ 26'',at 33' 23'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,152,Paula Do Amaral Nogueira,Brazil,São Paulo,01:03:47,3827,,+ 33'',at 33' 56'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,153,Annelies Boschmans,Belgium,Mechelen (Antwerp),01:04:07,3847,,+ 20'',at 34' 16'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,154,Evelin Monforte Bahent,Spain,Benicarló (Castellón),01:04:38,3878,,+ 31'',at 34' 47'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,155,Petya Dushkova,Bulgaria,Sofia (София),01:04:46,3886,,+ 08',at 34' 55'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,156,Hanna Bohlin,Sweden,Stockholm,01:04:47,3887,,+ 01',at 34' 56'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,157,Letizia Pomes,Switzerland,Dornach (SO),01:05:25,3925,,+ 38'',at 35' 34'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,158,Moana Nolde,Germany,Berlin,01:05:55,3955,,+ 30'',at 36' 04',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,159,Rita Mamede,Portugal,Lisbon,01:06:24,3984,,+ 29'',at 36' 33'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,160,Urtė Norvaišaitė,Lithuania,Vilnius (Vilniaus),01:06:46,4006,,+ 22'',at 36' 55'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,161,Clara Padovani,France,Paris (Île de France),01:07:27,4047,,+ 41'',at 37' 36'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,162,Jan Sinot,The Netherlands,Waalre (Noord-Brabant),01:07:34,4054,,+ 07',at 37' 43'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,163,Sandra Foster,Canada,Bradford (Ontario),01:07:47,4067,,+ 13'',at 37' 56'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,164,Susan James,New Zealand,Wellington,01:07:56,4076,,+ 09',at 38' 05',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,165,Cristiane Rodrigues De Melo,Brazil,Cambé (Paraná),01:12:46,4366,,+4' 50'',at 42' 55'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,166,Ayumi Mizuta,Japan,Nakano-Ku (Tokyo),01:12:59,4379,,+ 13'',at 43' 08',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,167,Fung Sai Lee,China,Hong Kong,01:13:47,4427,,+ 48'',at 43' 56'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,168,Allison Brown,Canada,Guelph (On),01:14:25,4465,,+ 38'',at 44' 34'',False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,169,Beatriz Amézquita Buenaventura,Colombia,Bogotá,,,476,,,False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,170,Maria del Pilar Ferrario,Argentina,Buenos Aires (Caba),,,468,,,False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,171,Aleksandra Siwczuk,Poland,Warszawa (Mazowieckie),,,456,,,False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,172,Helle Ingemann Hedehøj,Denmark,Frederiksberg (København),,,423,,,False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,173,Elisa Paula Jacinta Boche López,Guatemala,Guatemala,,,420,,,False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,174,Pelin Çelik,Türkiye,İstanbul,,,370,,,False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,175,Petcharat Chongsakoolchai,Thailand,Bangkok,,,275,,,False
2025,S1,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/18d141d92ec258b0627100024f0324dee5107d065028db3b250d3b22.png,176,Orlando Sánchez Martínez,Costa Rica,Barrio Escalante (San Jose),,,174,,,False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,1,Katharina Reiner,Germany,Köditz (Bavaria),00:34:39,2079,,-,-,True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,2,Alejandro Clemente León,Spain,Barcelona,00:35:09,2109,,+ 30'',at  30'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,3,Tereza Koptíková,Czech Republic,Prague (Cze),00:37:52,2272,,+2' 43'',at 3' 13'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,4,Delia Keetman-Verhoef,The Netherlands,Heiloo (Noord Holland),00:40:33,2433,,+2' 41'',at 5' 54'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,5,Markéta Freislerová,Czech Republic,Nupaky (Czech Republic),00:41:22,2482,,+ 49'',at 6' 43'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,6,Maartje van der Meer,The Netherlands,Delft (Zuid-Holland),00:41:27,2487,,+ 05',at 6' 48'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,7,Inge Sinot,The Netherlands,Geldrop (Noord-Brabant),00:42:52,2572,,+1' 25'',at 8' 13'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,8,Nina Schicks,Germany,Krefeld (Nrw),00:43:34,2614,,+ 42'',at 8' 55'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,9,Anna Kazana,Poland,Kraków (Małopolskie),00:44:32,2672,,+ 58'',at 9' 53'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,10,Hanna Lehikoinen,Finland,Helsinki (Uusimaa),00:45:23,2723,,+ 51'',at 10' 44'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,11,Franziska Treber,Germany,Oberursel (Hessen),00:46:36,2796,,+1' 13'',at 11' 57'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,12,Emma Quirke,Ireland,Killarney (Kerry),00:46:52,2812,,+ 16'',at 12' 13'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,13,Veronika Valt,Slovakia,Bratislava,00:48:50,2930,,+1' 58'',at 14' 11'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,14,Caitlin McGregor,Australia,Perth (Western Australia),00:48:59,2939,,+ 09',at 14' 20'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,15,Zuzanna Krzysztofik,Poland,Żory (Śląskie),00:49:24,2964,,+ 25'',at 14' 45'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,16,Alina Schering,Germany,Selb (Bayern),00:49:33,2973,,+ 09',at 14' 54'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,17,Hannah Farthing,Australia,Warragul (Victoria),00:49:49,2989,,+ 16'',at 15' 10'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,18,Laura Pescher,Germany,Gelsenkirchen (Nrw),00:50:00,3000,,+ 11'',at 15' 21'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,19,Nikolaos Kouvatsos,Greece,Athens (Attica),00:50:41,3041,,+ 41'',at 16' 02',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,20,Franziska Özdemir,Germany,Wiesbaden (Hessen),00:50:54,3054,,+ 13'',at 16' 15'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,21,Nym L. Colpart,France,Montpellier (France),00:51:40,3100,,+ 46'',at 17' 01',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,22,Gisela Arranz Toro,Spain,Madrid,00:52:00,3120,,+ 20'',at 17' 21'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,23,Julia Kraus,Austria,Tauplitz (Styria),00:52:10,3130,,+ 10'',at 17' 31'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,24,Emilia Liberman,Finland,Espoo (Uusimaa),00:52:32,3152,,+ 22'',at 17' 53'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,25,Line Beate Svestad,Norway,Oslo,00:52:33,3153,,+ 01',at 17' 54'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,26,Susanne Kürschner,Germany,Rosenheim (Bavaria),00:52:36,3156,,+ 03',at 17' 57'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,27,Ana Gil Luciano,Spain,Madrid,00:52:43,3163,,+ 07',at 18' 04',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,28,Lydia Holmgren,Sweden,Gävle (Gävleborg),00:53:00,3180,,+ 17'',at 18' 21'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,29,Evelina Viklöf,Sweden,Solna (Stockholm),00:53:02,3182,,+ 02',at 18' 23'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,29,Karolína Gajdová,Czech Republic,Praha (Czechia),00:53:02,3182,,+ 00',at 18' 23'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,31,Flavie Girard,France,St Colomban (Loire Atlantique),00:53:05,3185,,+ 03',at 18' 26'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,32,Nathan Anselme,France,Angers (Pays de la Loire),00:53:09,3189,,+ 04',at 18' 30'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,33,Devon Donaldson,Canada,Toronto (Ontario),00:53:19,3199,,+ 10'',at 18' 40'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,34,Rowan Versteege,The Netherlands,Delft (Zuid-Holland),00:53:25,3205,,+ 06',at 18' 46'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,35,Martyna Halter-Bogołębska,Poland,Warsaw (Mazowieckie),00:53:56,3236,,+ 31'',at 19' 17'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,36,Stefanie Bick,Germany,Göttingen (Niedersachsen),00:54:23,3263,,+ 27'',at 19' 44'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,37,Jana Katharina Ebner,Germany,Heidelberg (Baden-Württemberg),00:54:44,3284,,+ 21'',at 20' 05',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,38,Skye Vandeleest,USA,San Francisco (Ca),00:54:52,3292,,+ 08',at 20' 13'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,39,Keelie Reader,Australia,Armadale (Victoria),00:55:15,3315,,+ 23'',at 20' 36'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,40,Marion Boyer,France,Grenoble (Isere),00:55:41,3341,,+ 26'',at 21' 02',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,41,Carolin Schöneis,Germany,Essen (Nordrhein-Westfalen),00:55:45,3345,,+ 04',at 21' 06',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,42,Mária Rusňáková,Slovakia,Malacky (Slovensko),00:55:48,3348,,+ 03',at 21' 09',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,43,Ieva Opmane,Latvia,Riga (Latvia),00:56:00,3360,,+ 12'',at 21' 21'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,44,Małgorzata Matuszak-Wróbel,Poland,Kraków (Małopolskie),00:56:35,3395,,+ 35'',at 21' 56'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,45,Jasmine Lambert,USA,Abingdon (VA),00:56:41,3401,,+ 06',at 22' 02',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,46,Andrée-Anne Caron-Boisvert,Canada,Montréal (Québec),00:56:47,3407,,+ 06',at 22' 08',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,47,Tanja Bares,Germany,Trimport (Rlp),00:56:51,3411,,+ 04',at 22' 12'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,48,Nolan Roussière,France,Vair-Sur-Loire (Loire-Atlantique),00:57:05,3425,,+ 14'',at 22' 26'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,49,Martin Petráž,Czech Republic,Prague,00:57:13,3433,,+ 08',at 22' 34'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,50,Jesse Jansen,The Netherlands,Zoetermeer (Zuid Holland),00:57:14,3434,,+ 01',at 22' 35'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,51,Luis Pavón Herrera,Spain,San Sebastián de los Reyes (Madrid),00:57:27,3447,,+ 13'',at 22' 48'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,52,Mariana Mendes,Portugal,Quarteira (Faro),00:58:00,3480,,+ 33'',at 23' 21'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,53,Fruzsina Wilheim,Hungary,Attendorn (Nrw),00:58:31,3511,,+ 31'',at 23' 52'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,54,Amanda Helin,Sweden,Rolfstorp,00:58:34,3514,,+ 03',at 23' 55'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,55,Lara Geppert,Germany,Buchen (Baden-Württemberg),00:58:50,3530,,+ 16'',at 24' 11'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,56,Ana Sever,Slovenia,Nova Gorica (S. Primorska),00:58:57,3537,,+ 07',at 24' 18'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,57,Molly Weiring,Sweden,Västerås (Västmanland),00:59:14,3554,,+ 17'',at 24' 35'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,58,Kyle Kossin,USA,Bountiful (Utah),00:59:25,3565,,+ 11'',at 24' 46'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,59,Lisa Mesaric,Austria,Wien,00:59:34,3574,,+ 09',at 24' 55'',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,60,Iris Bakker,Denmark,Aarhus (Midtjylland),00:59:39,3579,,+ 05',at 25' 00',True
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,61,Stefan Leopoldseder,Austria,Vienna,00:59:46,3586,,+ 07',at 25' 07',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,62,Elise Fortier,Canada,Trois-Rivieres (Quebec),01:00:11,3611,,+ 25'',at 25' 32'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,63,Nicolae Labunea,United Kingdom,London (Greater London),01:00:16,3616,,+ 05',at 25' 37'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,64,Paulina Polańska,Poland,Wrocław (Dolnośląskie),01:00:50,3650,,+ 34'',at 26' 11'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,65,Soraya Pérez Carayol,Spain,Ibi (Alicante),01:00:55,3655,,+ 05',at 26' 16'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,66,Allison Elgersma,Canada,Stoney Creek (Ontario),01:01:05,3665,,+ 10'',at 26' 26'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,67,Lena Karlsson,Sweden,Örsundsbro (Uppsala),01:01:15,3675,,+ 10'',at 26' 36'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,68,Bruno Fernandes,Portugal,Coimbra,01:01:31,3691,,+ 16'',at 26' 52'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,69,Feifei Xue,USA,San Francisco (Ca),01:01:35,3695,,+ 04',at 26' 56'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,70,João Faria,Portugal,Vila Do Conde (Porto),01:01:39,3699,,+ 04',at 27' 00',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,71,Dorota Gapinska,Poland,Warsaw (Mazovia),01:01:47,3707,,+ 08',at 27' 08',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,72,Jessica Musser,USA,North Richland Hills (TX),01:02:45,3765,,+ 58'',at 28' 06',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,73,Carlos Durá Costa,Spain,Elche (Alicante),01:03:11,3791,,+ 26'',at 28' 32'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,74,Pilar Ramos Amo,Spain,Badajoz,01:03:24,3804,,+ 13'',at 28' 45'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,75,Myrthe Van Driezum,The Netherlands,Zwolle (Overijssel),01:03:36,3816,,+ 12'',at 28' 57'',False
2025,S2,17/09/2025,500,01:15:00,https://worldjigsawpuzzle.org/users/img/puzzles/529a56b86a96be4672277f2cc33f4058f37a05bfd2c6a44976a3be0f.png,76,Alison Jacobs,New Zealand,Ōtepoti (Otago),01:03:41,3821,,+ 05',at 29' 02',False
